profile,order,repeat,sample_index,orig_id,answer_sha256,latency_ms,tokens,peak_allocated_mb,peak_reserved_mb,steps_processed,detection_ready_ms,detection_after_prefill_ms,detector_probability,detector_prediction
baseline,forward,1,38,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:3,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,199.59163619205356,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,39,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:4,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,199.3154170922935,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,40,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,201.94885809905827,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,41,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,200.77301585115492,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,42,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:2,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,201.55251794494689,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,43,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:3,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,201.39586692675948,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,44,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:4,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,201.13399694673717,2,14999.6123046875,15302.0,,,,,
baseline,forward,1,45,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:0,082a3f27a64a793001365f40fd7d76058660d5148036e68127b7775445e5f79a,362.23671096377075,13,15007.52197265625,15302.0,,,,,
baseline,forward,1,46,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:1,082a3f27a64a793001365f40fd7d76058660d5148036e68127b7775445e5f79a,362.28426499292254,13,15007.52197265625,15302.0,,,,,
baseline,forward,1,47,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:2,082a3f27a64a793001365f40fd7d76058660d5148036e68127b7775445e5f79a,361.9895668234676,13,15007.52197265625,15302.0,,,,,
baseline,forward,1,48,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:3,082a3f27a64a793001365f40fd7d76058660d5148036e68127b7775445e5f79a,360.38611410185695,13,15007.52197265625,15302.0,,,,,
baseline,forward,1,49,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:4,cb1d05299ff18cc4eb1eafa80966fcf02838d32be4a86d290ced7caf197919ad,321.2389990221709,10,15007.52197265625,15302.0,,,,,
full_72d,forward,0,0,1a938d25604410ccd63b60285919eaec:c627e50da685:0:0,70f89282fb4200d4c7cb83660e5e90d9cf2d989cdecf70c1f868239e5f542294,287.7486979123205,7,15006.259765625,15302.0,2,220.1708280481398,101.78630915470421,0.07011669129133224,0
full_72d,forward,0,1,1a938d25604410ccd63b60285919eaec:c627e50da685:0:1,c709293d644a54f3b0d6270fc879317ff277c06c090c03c30f721b08140bbe7b,392.20180409029126,15,15006.259765625,15302.0,2,218.29372900538146,101.54621792025864,0.0684436559677124,0
full_72d,forward,0,2,1a938d25604410ccd63b60285919eaec:c627e50da685:0:2,c709293d644a54f3b0d6270fc879317ff277c06c090c03c30f721b08140bbe7b,402.1659609861672,15,15006.259765625,15302.0,2,227.34013386070728,101.70225286856294,0.0684436559677124,0
full_72d,forward,0,3,1a938d25604410ccd63b60285919eaec:c627e50da685:0:3,c709293d644a54f3b0d6270fc879317ff277c06c090c03c30f721b08140bbe7b,393.12767912633717,15,15006.259765625,15302.0,2,218.94276700913906,102.44522197172046,0.06932017207145691,0
full_72d,forward,0,4,1a938d25604410ccd63b60285919eaec:c627e50da685:0:4,15905afe25f3666163b46d6b6948b985a7debd874743ae398a264536e830ec1f,310.28407090343535,7,15006.259765625,15302.0,2,242.50815086998045,101.72165092080832,0.07139082252979279,0
